Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abuja,PM2.5 - Principal,2021-12-01 01:00 AM,2021,12,01,01,22.4,73,Moderate,21.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 02:00 AM,2021,12,01,02,27.2,83,Moderate,32.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 03:00 AM,2021,12,01,03,21.0,70,Moderate,14.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 04:00 AM,2021,12,01,04,21.9,72,Moderate,22.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 05:00 AM,2021,12,01,05,19.1,66,Moderate,16.3,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 06:00 AM,2021,12,01,06,21.5,71,Moderate,23.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 07:00 AM,2021,12,01,07,29.6,88,Moderate,37.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 08:00 AM,2021,12,01,08,23.4,75,Moderate,17.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 09:00 AM,2021,12,01,09,21.9,72,Moderate,20.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 10:00 AM,2021,12,01,10,25.1,78,Moderate,28.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 11:00 AM,2021,12,01,11,21.4,71,Moderate,17.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 12:00 PM,2021,12,01,12,19.9,67,Moderate,18.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 01:00 PM,2021,12,01,13,20.3,68,Moderate,20.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 02:00 PM,2021,12,01,14,20.9,70,Moderate,21.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 03:00 PM,2021,12,01,15,16.2,60,Moderate,11.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 04:00 PM,2021,12,01,16,25.2,79,Moderate,34.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 05:00 PM,2021,12,01,17,28.0,84,Moderate,30.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 06:00 PM,2021,12,01,18,24.0,76,Moderate,20.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 07:00 PM,2021,12,01,19,27.2,83,Moderate,30.3,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 08:00 PM,2021,12,01,20,22.1,72,Moderate,16.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 09:00 PM,2021,12,01,21,25.7,80,Moderate,29.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 10:00 PM,2021,12,01,22,18.4,64,Moderate,11.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-01 11:00 PM,2021,12,01,23,18.1,64,Moderate,17.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 12:00 AM,2021,12,02,00,17.8,63,Moderate,17.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 01:00 AM,2021,12,02,01,14.2,55,Moderate,10.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 02:00 AM,2021,12,02,02,15.9,59,Moderate,17.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 03:00 AM,2021,12,02,03,14.1,55,Moderate,12.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 04:00 AM,2021,12,02,04,22.8,74,Moderate,31.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 05:00 AM,2021,12,02,05,27.5,83,Moderate,32.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 06:00 AM,2021,12,02,06,24.0,76,Moderate,20.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 07:00 AM,2021,12,02,07,24.6,77,Moderate,25.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 08:00 AM,2021,12,02,08,22.3,72,Moderate,20.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 09:00 AM,2021,12,02,09,17.6,63,Moderate,13.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 10:00 AM,2021,12,02,10,21.3,70,Moderate,25.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 11:00 AM,2021,12,02,11,29.9,88,Moderate,38.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 12:00 PM,2021,12,02,12,23.0,74,Moderate,16.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 01:00 PM,2021,12,02,13,23.7,75,Moderate,24.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 02:00 PM,2021,12,02,14,25.2,79,Moderate,26.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 03:00 PM,2021,12,02,15,26.4,81,Moderate,27.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 04:00 PM,2021,12,02,16,18.0,63,Moderate,9.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 05:00 PM,2021,12,02,17,24.4,77,Moderate,30.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 06:00 PM,2021,12,02,18,21.9,72,Moderate,19.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 07:00 PM,2021,12,02,19,28.1,85,Moderate,34.3,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 08:00 PM,2021,12,02,20,29.8,88,Moderate,31.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 09:00 PM,2021,12,02,21,26.4,81,Moderate,22.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 10:00 PM,2021,12,02,22,23.0,74,Moderate,19.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-02 11:00 PM,2021,12,02,23,27.1,83,Moderate,31.3,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 12:00 AM,2021,12,03,00,36.6,104,Unhealthy for Sensitive Groups,46.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 01:00 AM,2021,12,03,01,25.3,79,Moderate,13.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 02:00 AM,2021,12,03,02,22.1,72,Moderate,19.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 03:00 AM,2021,12,03,03,21.4,71,Moderate,20.8,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 04:00 AM,2021,12,03,04,25.5,79,Moderate,29.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 05:00 AM,2021,12,03,05,20.3,68,Moderate,15.0,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 06:00 AM,2021,12,03,06,27.7,84,Moderate,35.2,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 07:00 AM,2021,12,03,07,19.7,67,Moderate,11.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 08:00 AM,2021,12,03,08,15.6,58,Moderate,11.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 09:00 AM,2021,12,03,09,23.7,75,Moderate,31.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 10:00 AM,2021,12,03,10,18.1,64,Moderate,12.4,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 11:00 AM,2021,12,03,11,23.0,74,Moderate,27.8,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 12:00 PM,2021,12,03,12,20.7,69,Moderate,18.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 01:00 PM,2021,12,03,13,22.1,72,Moderate,23.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 02:00 PM,2021,12,03,14,23.9,76,Moderate,25.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 03:00 PM,2021,12,03,15,28.3,85,Moderate,32.7,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 04:00 PM,2021,12,03,16,25.1,78,Moderate,21.9,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 05:00 PM,2021,12,03,17,29.3,87,Moderate,33.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 06:00 PM,2021,12,03,18,31.1,91,Moderate,32.8,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 07:00 PM,2021,12,03,19,33.1,95,Moderate,35.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 08:00 PM,2021,12,03,20,30.4,89,Moderate,27.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 09:00 PM,2021,12,03,21,21.4,71,Moderate,12.5,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 10:00 PM,2021,12,03,22,22.0,72,Moderate,22.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-03 11:00 PM,2021,12,03,23,18.1,64,Moderate,14.3,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-04 12:00 AM,2021,12,04,00,23.6,75,Moderate,29.1,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-04 01:00 AM,2021,12,04,01,18.6,65,Moderate,13.6,UG/M3,1 Hr,Valid
Abuja,PM2.5 - Principal,2021-12-04 02:00 AM,2021,12,04,02,19.0,66,Moderate,19.4,UG/M3,1 Hr,Valid
