Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,PM2.5 - Principal,2021-01-01 01:00 AM,2021,01,01,01,3.4,14,Good,2.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 02:00 AM,2021,01,01,02,2.7,11,Good,2.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 03:00 AM,2021,01,01,03,2.3,10,Good,2.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 04:00 AM,2021,01,01,04,2.6,11,Good,3.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 05:00 AM,2021,01,01,05,2.8,12,Good,3.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 06:00 AM,2021,01,01,06,2.4,10,Good,2.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 07:00 AM,2021,01,01,07,6.2,26,Good,10.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 08:00 AM,2021,01,01,08,7.6,32,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 09:00 AM,2021,01,01,09,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 10:00 AM,2021,01,01,10,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 11:00 AM,2021,01,01,11,7.9,33,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 12:00 PM,2021,01,01,12,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 01:00 PM,2021,01,01,13,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 02:00 PM,2021,01,01,14,8.8,37,Good,11.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 03:00 PM,2021,01,01,15,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 04:00 PM,2021,01,01,16,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 05:00 PM,2021,01,01,17,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 06:00 PM,2021,01,01,18,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 07:00 PM,2021,01,01,19,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 08:00 PM,2021,01,01,20,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 09:00 PM,2021,01,01,21,7.2,30,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 10:00 PM,2021,01,01,22,7.1,30,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-01 11:00 PM,2021,01,01,23,6.5,27,Good,6.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 12:00 AM,2021,01,02,00,6.8,28,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 01:00 AM,2021,01,02,01,7.8,33,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 02:00 AM,2021,01,02,02,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 03:00 AM,2021,01,02,03,3.7,15,Good,1.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 04:00 AM,2021,01,02,04,4.3,18,Good,5.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 05:00 AM,2021,01,02,05,5.1,21,Good,6.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 06:00 AM,2021,01,02,06,6.0,25,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 07:00 AM,2021,01,02,07,7.5,31,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 08:00 AM,2021,01,02,08,9.7,40,Good,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 09:00 AM,2021,01,02,09,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 10:00 AM,2021,01,02,10,8.4,35,Good,6.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 11:00 AM,2021,01,02,11,4.7,20,Good,1.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 12:00 PM,2021,01,02,12,3.8,16,Good,3.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 01:00 PM,2021,01,02,13,3.4,14,Good,3.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 02:00 PM,2021,01,02,14,2.7,11,Good,2.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 03:00 PM,2021,01,02,15,2.8,12,Good,3.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 04:00 PM,2021,01,02,16,3.9,16,Good,5.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 05:00 PM,2021,01,02,17,3.9,16,Good,4.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 06:00 PM,2021,01,02,18,4.4,18,Good,5.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 07:00 PM,2021,01,02,19,5.7,24,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 08:00 PM,2021,01,02,20,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 09:00 PM,2021,01,02,21,4.9,20,Good,4.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 10:00 PM,2021,01,02,22,5.9,25,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-02 11:00 PM,2021,01,02,23,6.4,27,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 12:00 AM,2021,01,03,00,7.2,30,Good,8.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 01:00 AM,2021,01,03,01,11.1,46,Good,15.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 02:00 AM,2021,01,03,02,12.5,52,Moderate,14.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 03:00 AM,2021,01,03,03,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 04:00 AM,2021,01,03,04,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 05:00 AM,2021,01,03,05,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 06:00 AM,2021,01,03,06,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 07:00 AM,2021,01,03,07,10.1,42,Good,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 08:00 AM,2021,01,03,08,19.0,66,Moderate,28.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,21.0,70,Moderate,21.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,21.0,70,Moderate,21.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,17.0,61,Moderate,13.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,15.5,58,Moderate,14.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,13.2,53,Moderate,12.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
