Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,O3,2018-02-11 04:00 PM,2018,02,11,16,-999.0,-999,N/A,56.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 05:00 PM,2018,02,11,17,54.0,50,Good,52.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 06:00 PM,2018,02,11,18,50.0,46,Good,46.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 07:00 PM,2018,02,11,19,48.0,44,Good,44.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 08:00 PM,2018,02,11,20,21.0,19,Good,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 09:00 PM,2018,02,11,21,20.0,19,Good,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 10:00 PM,2018,02,11,22,15.0,14,Good,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-11 11:00 PM,2018,02,11,23,9.0,8,Good,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 12:00 AM,2018,02,12,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 01:00 AM,2018,02,12,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 02:00 AM,2018,02,12,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 03:00 AM,2018,02,12,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 04:00 AM,2018,02,12,04,14.0,13,Good,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 05:00 AM,2018,02,12,05,20.0,19,Good,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 06:00 AM,2018,02,12,06,20.0,19,Good,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 07:00 AM,2018,02,12,07,6.0,6,Good,5.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 08:00 AM,2018,02,12,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 09:00 AM,2018,02,12,09,5.0,5,Good,5.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 10:00 AM,2018,02,12,10,4.0,4,Good,4.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 11:00 AM,2018,02,12,11,8.0,7,Good,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 12:00 PM,2018,02,12,12,19.0,18,Good,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 01:00 PM,2018,02,12,13,37.0,34,Good,37.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 02:00 PM,2018,02,12,14,50.0,46,Good,51.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 03:00 PM,2018,02,12,15,34.0,31,Good,33.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 04:00 PM,2018,02,12,16,16.0,15,Good,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 05:00 PM,2018,02,12,17,21.0,19,Good,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 06:00 PM,2018,02,12,18,17.0,16,Good,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 07:00 PM,2018,02,12,19,39.0,36,Good,47.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 08:00 PM,2018,02,12,20,30.0,28,Good,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 09:00 PM,2018,02,12,21,7.0,6,Good,5.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 10:00 PM,2018,02,12,22,9.0,8,Good,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-12 11:00 PM,2018,02,12,23,8.0,7,Good,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-13 12:00 AM,2018,02,13,00,2.0,2,Good,1.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-02-13 01:00 AM,2018,02,13,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
