Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,O3,2019-05-03 02:00 PM,2019,05,03,14,-999.0,-999,N/A,41.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 03:00 PM,2019,05,03,15,-999.0,-999,N/A,44.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 04:00 PM,2019,05,03,16,-999.0,-999,N/A,43.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 05:00 PM,2019,05,03,17,-999.0,-999,N/A,48.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 06:00 PM,2019,05,03,18,-999.0,-999,N/A,46.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 07:00 PM,2019,05,03,19,-999.0,-999,N/A,44.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 08:00 PM,2019,05,03,20,-999.0,-999,N/A,39.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 09:00 PM,2019,05,03,21,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 10:00 PM,2019,05,03,22,-999.0,-999,N/A,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-03 11:00 PM,2019,05,03,23,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 12:00 AM,2019,05,04,00,-999.0,-999,N/A,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 01:00 AM,2019,05,04,01,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 02:00 AM,2019,05,04,02,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 03:00 AM,2019,05,04,03,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 04:00 AM,2019,05,04,04,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 05:00 AM,2019,05,04,05,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 06:00 AM,2019,05,04,06,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 07:00 AM,2019,05,04,07,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 08:00 AM,2019,05,04,08,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 09:00 AM,2019,05,04,09,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 10:00 AM,2019,05,04,10,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 11:00 AM,2019,05,04,11,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 12:00 PM,2019,05,04,12,-999.0,-999,N/A,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 01:00 PM,2019,05,04,13,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 02:00 PM,2019,05,04,14,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 03:00 PM,2019,05,04,15,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 04:00 PM,2019,05,04,16,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 05:00 PM,2019,05,04,17,-999.0,-999,N/A,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 06:00 PM,2019,05,04,18,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 07:00 PM,2019,05,04,19,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 08:00 PM,2019,05,04,20,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 09:00 PM,2019,05,04,21,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 10:00 PM,2019,05,04,22,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-04 11:00 PM,2019,05,04,23,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 12:00 AM,2019,05,05,00,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 01:00 AM,2019,05,05,01,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 02:00 AM,2019,05,05,02,-999.0,-999,N/A,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 03:00 AM,2019,05,05,03,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 04:00 AM,2019,05,05,04,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 05:00 AM,2019,05,05,05,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 06:00 AM,2019,05,05,06,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 07:00 AM,2019,05,05,07,-999.0,-999,N/A,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 08:00 AM,2019,05,05,08,-999.0,-999,N/A,3.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 09:00 AM,2019,05,05,09,-999.0,-999,N/A,4.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 10:00 AM,2019,05,05,10,-999.0,-999,N/A,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 11:00 AM,2019,05,05,11,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 12:00 PM,2019,05,05,12,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 01:00 PM,2019,05,05,13,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 02:00 PM,2019,05,05,14,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 03:00 PM,2019,05,05,15,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-05 04:00 PM,2019,05,05,16,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
