Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,PM2.5 - Principal,2018-12-01 01:00 AM,2018,12,01,01,30.8,90,Moderate,35.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 02:00 AM,2018,12,01,02,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 03:00 AM,2018,12,01,03,31.7,92,Moderate,30.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 04:00 AM,2018,12,01,04,32.1,93,Moderate,33.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 05:00 AM,2018,12,01,05,28.2,85,Moderate,22.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 06:00 AM,2018,12,01,06,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 07:00 AM,2018,12,01,07,26.3,81,Moderate,24.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 08:00 AM,2018,12,01,08,26.9,82,Moderate,28.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 09:00 AM,2018,12,01,09,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 10:00 AM,2018,12,01,10,31.2,91,Moderate,37.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 11:00 AM,2018,12,01,11,35.4,100,Moderate,40.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 12:00 PM,2018,12,01,12,32.9,95,Moderate,30.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 01:00 PM,2018,12,01,13,30.7,90,Moderate,28.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 02:00 PM,2018,12,01,14,28.6,86,Moderate,26.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 03:00 PM,2018,12,01,15,26.9,82,Moderate,25.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 04:00 PM,2018,12,01,16,30.1,89,Moderate,34.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 05:00 PM,2018,12,01,17,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 06:00 PM,2018,12,01,18,28.8,86,Moderate,29.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 07:00 PM,2018,12,01,19,27.4,83,Moderate,25.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 08:00 PM,2018,12,01,20,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 09:00 PM,2018,12,01,21,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 10:00 PM,2018,12,01,22,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-01 11:00 PM,2018,12,01,23,28.3,85,Moderate,31.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 12:00 AM,2018,12,02,00,25.7,80,Moderate,21.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 01:00 AM,2018,12,02,01,25.4,79,Moderate,25.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 02:00 AM,2018,12,02,02,26.8,82,Moderate,29.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 03:00 AM,2018,12,02,03,28.4,85,Moderate,31.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 04:00 AM,2018,12,02,04,30.0,89,Moderate,33.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 05:00 AM,2018,12,02,05,29.6,88,Moderate,29.0,UG/M3,1 Hr,Valid
Abu Dhabi,PM2.5 - Principal,2018-12-02 06:00 AM,2018,12,02,06,29.6,88,Moderate,23.0,UG/M3,1 Hr,Invalid
Abu Dhabi,PM2.5 - Principal,2018-12-02 07:00 AM,2018,12,02,07,-999.0,-999,N/A,23.0,UG/M3,1 Hr,Invalid
